SYSTEM_ID,CASE ID,CASE ID,LG_USER_ID,LG_ID_SOGGETTO,LG_LOG_TIME,LG_TERMINAL_NAME,LG_IP_ADDRESS,LG_MAC_ADDRESS,LG_CHANNEL,LG_ROLE,LG_CDR_NAME,LG_ID_SUCCURSALE,LG_ID_BANCA,LG_OPERATION_CODE,LG_NUMERO_CONTO_PARTENZA,LG_DIVISA_PARTENZA,LG_IMPORTO_PARTENZA,LG_NUMERO_CONTO_ARRIVO,LG_DIVISA_ARRIVO,LG_IMPORTO_ARRIVO,LG_VALUTA_OPERAZIONE,LG_TIPO_TITOLO,LG_ID_SOGGETTO_TRATTATO,LG_NUMERO_ORDINE,LG_OPERATION_RESULT,LG_OPCODE_DESCRIPTION,LG_APPLICATION,LG_APPLICATION_RESPONSIBLE,LG_OPERATION_TYPE,LG_OPERATION_FROM,LG_PROCESS_CODE,LG_SUBPROCESS_CODE,LG_LOG_TIME_TIMESTAMP
MySella,5337,,GBS00186,-1,27/07/2023 08:06:23,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 08.06.23.952000 AM
MySella,17626,17626,SIB556,11756713,04/07/2023 22:00:30,,87.1.45.102,,INTERNET,DIPENDENTE,099B03,,1367924,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-JUL-23 10.00.30.808000 PM
MySella,,,OBP293,11108145,27/07/2023 08:57:51,,213.218.53.172,,INTRANET,DIPGRUPPO,OB0031,,1,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,27-JUL-23 08.57.51.579000 AM
MySella,,5646,BSQZ9,1572,20/07/2023 11:13:07,,213.218.53.172,,INTRANET,DIPENDENTE,099D67,,1,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,20-JUL-23 11.13.07.767000 AM
MySella,13001518,,GBS08947,-1,13/07/2023 08:33:06,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_ACC_SW,,,,,,,,,,,SUCCESS,Lettura e accettazione dell'accordo di smartworking,Gestione Amministrativa del Personale,CONK19,informativa,Back-Office,,,13-JUL-23 08.33.06.782000 AM
MySella,,5535,SHB290,1513945,21/07/2023 12:05:51,,213.218.53.172,,INTRANET,DIPENDENTE,099328,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,21-JUL-23 12.05.51.758000 PM
MySella,13001441,,GBS08861,-1,27/07/2023 17:19:15,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 05.19.15.895000 PM
MySella,13001148,,GBS08527,-1,27/07/2023 11:41:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 11.41.00.058000 AM
MySella,9259,9259,SIB404,7380512,04/07/2023 14:19:35,,213.218.53.172,,INTRANET,DIPENDENTE,099D41,,1367924,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-JUL-23 02.19.35.130000 PM
MySella,13001316,,GBS08719,-1,27/07/2023 09:47:31,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 09.47.31.392000 AM
MySella,13000847,,GBS08173,-1,04/07/2023 10:38:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-JUL-23 10.38.32.423000 AM
MySella,11980973,,GBS07263,-1,13/07/2023 09:21:48,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-JUL-23 09.21.48.923000 AM
MySella,,13000143,SHBAAC,12240530,27/07/2023 08:40:35,,213.218.53.172,,INTRANET,DIPENDENTE,099889,,1483455,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,27-JUL-23 08.40.35.535000 AM
MySella,11995746,,GBS07313,-1,27/07/2023 12:51:12,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 12.51.12.035000 PM
MySella,6122,,GBS00573,-1,27/07/2023 07:46:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 07.46.11.474000 AM
MySella,5463,,GBS00886,-1,26/07/2023 17:09:47,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_BO_CED_CNT,,,,,,,,,,,SUCCESS,Accesso alle funzionalità BackOffice di Cedolini e CU per dettaglio PDF caricati per società,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-JUL-23 05.09.47.320000 PM
MySella,18101,,GBS06784,-1,27/07/2023 11:05:26,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 11.05.26.749000 AM
MySella,9004,,GBS08044,-1,20/07/2023 14:03:45,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,20-JUL-23 02.03.45.030000 PM
MySella,11868039,11868039,CS475,11838037,27/07/2023 09:52:13,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0901,,1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 09.52.13.722000 AM
MySella,13000154,,GBS07261,-1,13/07/2023 14:35:43,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-JUL-23 02.35.43.921000 PM
MySella,10375,10375,PROT10,2344623,04/07/2023 15:15:48,,213.218.53.172,,INTRANET,PROMOTORE_BPA,001801,,1367924,RUMODHR_MIFID_LOG,,,,,,,,,,,SUCCESS,A valid user enters the MIFID page details of the user would be logged,Gestione Amministrativa del Personale,STS419,dispositiva non contabile,Back-Office,,,04-JUL-23 03.15.48.045000 PM
MySella,16786,16786,SIB526,11081878,27/07/2023 13:01:35,,109.113.187.51,,INTERNET,DIPENDENTE,099394,,1367924,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 01.01.35.686000 PM
MySella,,7096,SIB107,1383103,03/07/2023 15:17:19,,213.218.53.172,,INTRANET,DIPENDENTE,099618,,1367924,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,03-JUL-23 03.17.19.665000 PM
MySella,5755,5755,BSM78,1741,07/07/2023 12:25:56,,213.218.53.172,,INTRANET,DIPENDENTE,079402,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JUL-23 12.25.56.150000 PM
MySella,13001221,,GBS08613,-1,22/07/2023 12:19:50,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,22-JUL-23 12.19.50.130000 PM
MySella,5435,,GBS00935,-1,24/07/2023 10:04:56,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR_AZIONI,,,,,,,,,,,SUCCESS,User filled the different financial instruments he owns across the group companies,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,24-JUL-23 10.04.56.992000 AM
MySella,5511,5511,BSF86,1355,28/07/2023 09:33:15,,213.218.53.172,,INTRANET,DIPENDENTE,303824,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-JUL-23 09.33.15.114000 AM
MySella,,14476,STS477,8859862,07/07/2023 09:50:47,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0212,,1483455,RUMODHR_FLGT_FN_BCH,,,,,,,,,,,SUCCESS,HR user tries to load Funzioni Batch,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,07-JUL-23 09.50.47.493000 AM
MySella,,,OBP058,8014616,05/07/2023 09:12:39,,80.244.126.66,,INTERNET,DIPGRUPPO,OB0014,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,05-JUL-23 09.12.39.599000 AM
MySella,16910,,GBS08919,-1,05/07/2023 11:46:59,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_ACC_SW,,,,,,,,,,,SUCCESS,Lettura e accettazione dell'accordo di smartworking,Gestione Amministrativa del Personale,CONK19,informativa,Back-Office,,,05-JUL-23 11.46.59.681000 AM
MySella,,5297,BSQV0,1022,14/07/2023 12:42:55,,213.218.53.172,,INTRANET,DIPENDENTE,099618,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,14-JUL-23 12.42.55.761000 PM
MySella,,16932,STS546,11117200,05/07/2023 08:58:57,,213.218.53.172,,INTRANET,DIPGRUPPO,ST1013,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,05-JUL-23 08.58.57.610000 AM
MySella,13000618,,GBS07747,-1,02/07/2023 19:46:55,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-23 07.46.55.399000 PM
MySella,13000929,,GBS08283,-1,07/07/2023 09:26:56,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JUL-23 09.26.56.532000 AM
MySella,13000893,,GBS08228,-1,02/07/2023 19:13:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-23 07.13.19.314000 PM
MySella,13000159,,GBS07270,-1,07/07/2023 09:07:22,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JUL-23 09.07.22.007000 AM
MySella,17820,,GBS06684,-1,07/07/2023 09:31:35,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JUL-23 09.31.35.113000 AM
MySella,5971,,GBS00488,-1,10/07/2023 17:29:03,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_BO_ADD_SOC,,,,,,,,,,,SUCCESS,From backoffice HR  can add the allowed societa list for HR users,Gestione Amministrativa del Personale,SBAI062,dispositiva non contabile,Back-Office,,,10-JUL-23 05.29.03.003000 PM
MySella,5971,,GBS00488,-1,10/07/2023 17:29:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_BO_ADD_SOC,,,,,,,,,,,SUCCESS,From backoffice HR  can add the allowed societa list for HR users,Gestione Amministrativa del Personale,SBAI062,dispositiva non contabile,Back-Office,,,10-JUL-23 05.29.51.392000 PM
MySella,17820,,GBS06684,-1,07/07/2023 09:45:18,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JUL-23 09.45.18.544000 AM
MySella,5435,,GBS00935,-1,24/07/2023 10:03:06,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_AZIONI_MOD,,,,,,,,,,,SUCCESS,User updated the Instrument details from Piu rilevante,Gestione Amministrativa del Personale,SBAI062,dispositiva non contabile,Back-Office,,,24-JUL-23 10.03.06.814000 AM
MySella,5971,,GBS00488,-1,10/07/2023 17:29:44,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_BO_ADD_SOC,,,,,,,,,,,SUCCESS,From backoffice HR  can add the allowed societa list for HR users,Gestione Amministrativa del Personale,SBAI062,dispositiva non contabile,Back-Office,,,10-JUL-23 05.29.44.079000 PM
MySella,,13000156,SHB829,10820900,18/07/2023 09:37:01,,213.218.53.172,,INTRANET,DIPENDENTE,099F97,,1483455,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,18-JUL-23 09.37.01.429000 AM
MySella,9413,,GBS04904,-1,07/07/2023 08:05:59,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JUL-23 08.05.59.616000 AM
MySella,6340,,GBS02970,-1,18/07/2023 10:36:15,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,18-JUL-23 10.36.15.200000 AM
MySella,,5338,NVL006,1513603,18/07/2023 12:19:34,,213.218.53.172,,INTRANET,DIPGRUPPO,NV0004,,1483455,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,18-JUL-23 12.19.34.007000 PM
MySella,5971,,GBS00488,-1,10/07/2023 17:29:10,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_BO_ADD_SOC,,,,,,,,,,,SUCCESS,From backoffice HR  can add the allowed societa list for HR users,Gestione Amministrativa del Personale,SBAI062,dispositiva non contabile,Back-Office,,,10-JUL-23 05.29.10.273000 PM
MySella,5971,,GBS00488,-1,10/07/2023 17:29:39,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_BO_ADD_SOC,,,,,,,,,,,SUCCESS,From backoffice HR  can add the allowed societa list for HR users,Gestione Amministrativa del Personale,SBAI062,dispositiva non contabile,Back-Office,,,10-JUL-23 05.29.39.471000 PM
MySella,15452,,GBS06731,-1,31/07/2023 16:04:29,,37.180.37.228,,INTERNET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,31-JUL-23 04.04.29.875000 PM
MySella,,5297,BSQV0,1022,13/07/2023 08:42:20,,213.218.53.172,,INTRANET,DIPENDENTE,099618,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,13-JUL-23 08.42.20.346000 AM
MySella,13001162,,GBS08542,-1,05/07/2023 12:59:33,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-23 12.59.33.997000 PM
MySella,6101,,GBS03266,-1,05/07/2023 12:47:44,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-23 12.47.44.049000 PM
MySella,18311,,GBS06856,-1,18/07/2023 09:02:01,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-JUL-23 09.02.01.091000 AM
MySella,5428,,GBS00928,-1,18/07/2023 14:17:30,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,18-JUL-23 02.17.30.469000 PM
MySella,13001012,,GBS08366,-1,18/07/2023 09:41:23,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-JUL-23 09.41.23.730000 AM
MySella,5402,,GBS00217,-1,18/07/2023 14:04:14,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,18-JUL-23 02.04.14.407000 PM
MySella,16983,,GBS06293,-1,05/07/2023 09:45:34,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-23 09.45.34.274000 AM
MySella,5909,,GBS00452,-1,05/07/2023 23:28:35,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-23 11.28.35.370000 PM
MySella,6141,,GBS00590,-1,18/07/2023 09:26:27,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,18-JUL-23 09.26.27.002000 AM
MySella,17303,,GBS06417,-1,19/07/2023 14:40:35,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,19-JUL-23 02.40.35.028000 PM
MySella,5039,,GBS01456,-1,19/07/2023 12:56:58,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,19-JUL-23 12.56.58.013000 PM
MySella,6670,,GBS03907,-1,18/07/2023 12:12:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,18-JUL-23 12.12.00.456000 PM
MySella,19243,,GBS07078,-1,05/07/2023 12:43:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-23 12.43.37.428000 PM
MySella,13000156,,GBS07268,-1,18/07/2023 09:37:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-JUL-23 09.37.32.579000 AM
MySella,5386,5386,BL153,1167,18/07/2023 11:43:09,,213.218.53.172,,INTRANET,DIPGRUPPO,BL0029,,1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,18-JUL-23 11.43.09.407000 AM
MySella,18137,,GBS06810,-1,10/07/2023 18:06:55,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,10-JUL-23 06.06.55.410000 PM
MySella,17167,,GBS07171,-1,05/07/2023 09:00:39,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-23 09.00.39.988000 AM
MySella,18596,,GBS06984,-1,19/07/2023 11:50:56,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,19-JUL-23 11.50.56.932000 AM
MySella,9635,9635,SIB431,6974897,27/07/2023 14:35:42,,213.218.53.172,,INTRANET,DIPENDENTE,099I48,,1367924,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 02.35.42.098000 PM
MySella,12068800,,GBS07281,-1,18/07/2023 17:14:06,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-JUL-23 05.14.06.852000 PM
MySella,9112,,GBS04357,-1,31/07/2023 09:53:57,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_ACC_SW,,,,,,,,,,,SUCCESS,Lettura e accettazione dell'accordo di smartworking,Gestione Amministrativa del Personale,CONK19,informativa,Back-Office,,,31-JUL-23 09.53.57.069000 AM
MySella,16714,,GBS06196,-1,19/07/2023 12:38:34,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,19-JUL-23 12.38.34.700000 PM
MySella,7575,7575,BSLC5,2129275,19/07/2023 12:26:54,,213.218.53.172,,INTRANET,DIPENDENTE,099A31,,1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,19-JUL-23 12.26.54.995000 PM
MySella,7810,,GBS01599,-1,20/07/2023 17:55:58,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_AZIONI_MOD,,,,,,,,,,,SUCCESS,User updated the Instrument details from Piu rilevante,Gestione Amministrativa del Personale,SBAI062,dispositiva non contabile,Back-Office,,,20-JUL-23 05.55.58.138000 PM
MySella,16675,,GBS07477,-1,27/07/2023 13:16:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-23 01.16.24.776000 PM
MySella,5559,,GBS00296,-1,10/07/2023 12:58:42,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,10-JUL-23 12.58.42.238000 PM
MySella,13001236,,GBS08629,-1,10/07/2023 16:47:45,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,10-JUL-23 04.47.45.942000 PM
MySella,17709,17709,SIB560,11131134,31/07/2023 09:10:12,,213.218.53.172,,INTRANET,DIPENDENTE,099329,,1367924,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,31-JUL-23 09.10.12.777000 AM
MySella,9618,,GBS04809,-1,31/07/2023 10:02:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,31-JUL-23 10.02.00.489000 AM
MySella,18382,,GBS06890,-1,26/07/2023 11:57:13,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-JUL-23 11.57.13.075000 AM
MySella,5039,,GBS01456,-1,19/07/2023 12:58:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,19-JUL-23 12.58.00.032000 PM
