name,timestamp,case_id
DISMISSIONE UTENTE,02-SEP-24 02.20.00.000000 PM,GBS09698
DISMISSIONE UTENTE,02-SEP-24 02.20.00.000000 PM,GBS09201
DISMISSIONE UTENTE,16-JAN-24 03.16.00.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,09-SEP-24 02.32.00.000000 PM,GBS09646
EXCHANGE MODIFICA UTENTE,09-SEP-24 02.32.00.000000 PM,GBS10587
CREAZIONE UTENTE,10-SEP-24 07.37.49.000000 PM,GBS10594
CREAZIONE UTENTE,10-SEP-24 07.57.40.000000 PM,GBS10596
CREAZIONE UTENTE,11-SEP-24 08.19.00.000000 AM,GBS10593
CREAZIONE UTENTE,17-SEP-24 06.24.49.000000 PM,GBS10631
CREAZIONE UTENTE,17-SEP-24 06.24.49.000000 PM,GBS08698
CREAZIONE UTENTE,17-SEP-24 06.24.49.000000 PM,GBS09531
CREAZIONE UTENTE,03-SEP-24 07.34.29.000000 PM,GBS10576
CREAZIONE UTENTE,06-SEP-24 07.51.55.000000 PM,GBS10578
CREAZIONE UTENTE,09-SEP-24 06.15.32.000000 PM,GBS10590
DISMISSIONE UTENTE,09-SEP-24 12.41.00.000000 PM,GBS09161
EXCHANGE MODIFICA UTENTE,16-SEP-24 10.08.00.000000 AM,GBS10620
EXCHANGE MODIFICA UTENTE,16-SEP-24 10.08.00.000000 AM,GBS09409
EXCHANGE MODIFICA UTENTE,10-JUN-25 10.23.16.000000 AM,GBS11308
EXCHANGE MODIFICA UTENTE,10-JUN-25 10.23.16.000000 AM,GBS11309
CREAZIONE UTENTE,10-JUN-25 03.20.00.000000 PM,GBS11663
CREAZIONE UTENTE,10-JUN-25 03.20.00.000000 PM,GBS10739
CREAZIONE UTENTE,10-JUN-25 03.20.00.000000 PM,GBS11663
CREAZIONE UTENTE,10-JUN-25 03.20.00.000000 PM,GBS10739
DISMISSIONE UTENTE,13-JUN-25 03.19.00.000000 PM,GBS
PROROGA UTENTE,18-JUN-25 12.22.00.000000 PM,GBS07696
PROROGA UTENTE,18-JUN-25 12.22.00.000000 PM,GBS07690
PROROGA UTENTE,18-JUN-25 12.22.00.000000 PM,GBS07695
CREAZIONE UTENTE,17-JUN-25 06.08.43.000000 PM,GBS11683
CREAZIONE UTENTE,25-JUN-25 07.19.33.000000 PM,GBS11722
PROROGA UTENTE,10-JUN-25 09.59.00.000000 AM,GBS09559
PROROGA UTENTE,10-JUN-25 09.59.00.000000 AM,GBS09907
DISMISSIONE UTENTE,13-JUN-25 11.57.23.000000 AM,GBS
CREAZIONE UTENTE,30-MAY-24 06.15.00.000000 PM,GBS
DISMISSIONE UTENTE,03-JUN-24 02.22.00.000000 PM,GBS
DISMISSIONE UTENTE,05-JUN-24 12.33.52.000000 PM,GBS
CREAZIONE UTENTE,05-JUN-24 07.20.15.000000 PM,GBS10262
CREAZIONE UTENTE,06-JUN-24 06.10.00.000000 PM,GBS10289
CREAZIONE UTENTE,20-MAR-24 01.14.12.000000 PM,GBS10012
DISMISSIONE UTENTE,30-MAY-24 10.31.38.000000 AM,GBS
CREAZIONE UTENTE,31-MAY-24 05.44.00.000000 PM,GBS10249
CREAZIONE UTENTE,06-JUN-24 08.19.00.000000 PM,GBS
CREAZIONE UTENTE,26-FEB-25 10.26.30.000000 AM,GBS
CREAZIONE UTENTE,27-FEB-25 05.55.01.000000 PM,GBS11286
DISMISSIONE UTENTE,28-FEB-25 07.29.45.000000 PM,GBS10820
DISMISSIONE UTENTE,03-MAR-25 11.37.00.000000 AM,GBS09548
DISMISSIONE UTENTE,03-MAR-25 11.37.00.000000 AM,GBS09554
CREAZIONE UTENTE,03-MAR-25 07.33.12.000000 PM,GBS11300
CREAZIONE UTENTE,06-MAR-25 07.23.25.000000 PM,GBS11321
CREAZIONE UTENTE,26-FEB-25 08.05.35.000000 PM,GBS11284
CREAZIONE UTENTE,26-FEB-25 07.04.00.000000 PM,GBS11282
CREAZIONE UTENTE,01-JUL-24 04.31.00.000000 PM,GBS10384
CREAZIONE UTENTE,03-JUL-24 05.23.19.000000 PM,GBS10388
DISMISSIONE UTENTE,10-JUL-24 06.55.03.000000 PM,GBS08873
CREAZIONE UTENTE,01-JUL-24 12.24.00.000000 PM,GBS10374
EXCHANGE MODIFICA UTENTE,01-JUL-24 05.11.00.000000 PM,GBS06763
EXCHANGE MODIFICA UTENTE,03-JUL-24 10.41.18.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,26-NOV-24 07.33.52.000000 PM,GBS09817
EXCHANGE MODIFICA UTENTE,26-NOV-24 07.33.52.000000 PM,GBS10861
EXCHANGE MODIFICA UTENTE,29-NOV-24 07.24.59.000000 PM,GBS10652
EXCHANGE MODIFICA UTENTE,29-NOV-24 07.24.59.000000 PM,GBS10863
CREAZIONE UTENTE,28-NOV-24 05.48.00.000000 PM,GBS10885
CREAZIONE UTENTE,28-NOV-24 05.48.00.000000 PM,GBS10885
DISMISSIONE UTENTE,02-DEC-24 03.21.00.000000 PM,GBS08974
DISMISSIONE UTENTE,02-DEC-24 04.31.00.000000 PM,GBS02235
DISMISSIONE UTENTE,02-DEC-24 04.06.00.000000 PM,GBS02831
DISMISSIONE UTENTE,02-DEC-24 04.06.00.000000 PM,GBS02873
DISMISSIONE UTENTE,25-NOV-24 08.00.25.000000 PM,GBS07297
PROROGA UTENTE,26-NOV-24 10.30.00.000000 AM,GBS10112
EXCHANGE MODIFICA UTENTE,02-DEC-24 03.32.00.000000 PM,GBS10489
EXCHANGE MODIFICA UTENTE,02-DEC-24 03.32.00.000000 PM,GBS10860
EXCHANGE MODIFICA UTENTE,29-NOV-24 07.36.21.000000 PM,GBS10243
EXCHANGE MODIFICA UTENTE,29-NOV-24 07.36.21.000000 PM,GBS10865
EXCHANGE MODIFICA UTENTE,29-NOV-24 07.36.21.000000 PM,GBS10975
EXCHANGE MODIFICA UTENTE,22-JUL-24 08.02.00.000000 AM,GBS10156
EXCHANGE MODIFICA UTENTE,22-JUL-24 08.02.00.000000 AM,GBS10434
PROROGA UTENTE,25-JUL-24 02.50.00.000000 PM,GBS09381
PROROGA UTENTE,25-JUL-24 02.50.00.000000 PM,GBS09382
CREAZIONE UTENTE,26-JUL-24 06.31.42.000000 PM,GBS10475
CREAZIONE UTENTE,29-JUL-24 06.37.30.000000 PM,GBS10477
CREAZIONE UTENTE,17-JUL-24 05.53.26.000000 PM,GBS10430
CREAZIONE UTENTE,23-JUL-24 07.54.45.000000 PM,GBS10454
PROROGA UTENTE,26-JUL-24 12.38.00.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,01-APR-25 07.55.25.000000 AM,GBS05686
EXCHANGE MODIFICA UTENTE,01-APR-25 07.55.25.000000 AM,GBS11385
PROROGA UTENTE,01-APR-25 12.06.00.000000 PM,GBS
PROROGA UTENTE,01-APR-25 10.27.00.000000 AM,GBS
SBLOCCO ACCOUNT,24-MAR-25 01.03.00.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,25-MAR-25 08.36.05.000000 PM,GBS10593
EXCHANGE MODIFICA UTENTE,25-MAR-25 08.36.05.000000 PM,GBS11391
CREAZIONE UTENTE,26-MAR-25 05.48.34.000000 PM,GBS11405
DISMISSIONE UTENTE,27-MAR-25 08.39.18.000000 AM,GBS03561
CREAZIONE UTENTE,22-NOV-24 06.28.00.000000 PM,GBS10841
CREAZIONE UTENTE,22-NOV-24 03.34.00.000000 PM,GBS10843
CREAZIONE UTENTE,14-NOV-24 07.28.13.000000 PM,GBS
CREAZIONE UTENTE,14-NOV-24 07.48.31.000000 PM,GBS
CREAZIONE UTENTE,15-NOV-24 08.25.00.000000 AM,GBS
CREAZIONE UTENTE,18-NOV-24 06.09.00.000000 PM,GBS10828
CREAZIONE UTENTE,21-NOV-24 05.32.19.000000 PM,GBS10839
CREAZIONE UTENTE,22-NOV-24 06.03.23.000000 PM,GBS02046
CREAZIONE UTENTE,14-NOV-24 06.08.00.000000 PM,GBS
PROROGA UTENTE,18-NOV-24 03.13.00.000000 PM,GBS10425
CREAZIONE UTENTE,18-NOV-24 06.02.46.000000 PM,GBS10832
CREAZIONE UTENTE,20-NOV-24 05.31.20.000000 PM,GBS10837
CREAZIONE UTENTE,23-APR-24 03.25.29.000000 PM,GBS10137
DISMISSIONE UTENTE,03-MAY-24 11.23.00.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,06-MAY-24 10.23.00.000000 AM,GBS10160
EXCHANGE MODIFICA UTENTE,06-MAY-24 10.42.31.000000 AM,GBS10161
CREAZIONE UTENTE,23-APR-24 01.09.46.000000 PM,GBS10129
CREAZIONE UTENTE,23-APR-24 01.09.46.000000 PM,GBS10132
DISMISSIONE UTENTE,03-MAY-24 08.58.00.000000 AM,GBS10089
DISMISSIONE UTENTE,03-MAY-24 09.20.00.000000 AM,GBS10088
CREAZIONE UTENTE,04-JAN-24 03.17.00.000000 PM,GBS
PROROGA UTENTE,05-JAN-24 09.44.00.000000 AM,GBS05834
CREAZIONE UTENTE,15-JAN-24 05.13.00.000000 PM,GBS09758
DISMISSIONE UTENTE,04-JAN-24 05.33.00.000000 PM,GBS09092
PROROGA UTENTE,08-JAN-24 10.04.00.000000 AM,GBS
CREAZIONE UTENTE,12-JAN-24 10.16.00.000000 AM,GBS09749
CREAZIONE UTENTE,09-JAN-25 08.00.06.000000 PM,GBS11084
CREAZIONE UTENTE,09-JAN-25 08.00.06.000000 PM,GBS11084
DISMISSIONE UTENTE,02-JAN-25 10.49.00.000000 AM,GBS03423
DISMISSIONE UTENTE,02-JAN-25 10.49.00.000000 AM,GBS02351
DISMISSIONE UTENTE,02-JAN-25 04.39.00.000000 PM,GBS07769
DISMISSIONE UTENTE,02-JAN-25 04.39.00.000000 PM,GBS07739
DISMISSIONE UTENTE,02-JAN-25 04.39.00.000000 PM,GBS09583
DISMISSIONE UTENTE,02-JAN-25 05.52.00.000000 PM,GBS09443
PROROGA UTENTE,03-JAN-25 11.39.00.000000 AM,GBS07382
PROROGA UTENTE,08-JAN-25 12.18.00.000000 PM,GBS
PROROGA UTENTE,20-DEC-24 11.01.59.000000 AM,GBS09231
CREAZIONE UTENTE,24-DEC-24 02.05.00.000000 PM,GBS11059
DISMISSIONE UTENTE,27-DEC-24 11.57.00.000000 AM,GBS04310
PROROGA UTENTE,30-DEC-24 09.43.00.000000 AM,GBS11055
PROROGA UTENTE,02-JAN-25 01.35.27.000000 PM,GBS05255
EXCHANGE LISTE DISTRIBUZIONE,08-JAN-25 11.48.50.000000 AM,GBS
CREAZIONE UTENTE,24-FEB-25 06.37.18.000000 PM,GBS11270
CREAZIONE UTENTE,14-FEB-25 07.36.27.000000 PM,GBS11238
CREAZIONE UTENTE,14-FEB-25 07.36.27.000000 PM,GBS11238
DISMISSIONE UTENTE,17-FEB-25 11.49.40.000000 AM,GBS
DISMISSIONE UTENTE,17-FEB-25 08.24.59.000000 PM,GBS08740
DISMISSIONE UTENTE,11-JUN-25 07.37.32.000000 AM,GBS08102
CREAZIONE UTENTE,12-JUN-25 03.01.00.000000 PM,GBS11674
CREAZIONE UTENTE,13-JUN-25 04.56.00.000000 PM,GBS11676
PROROGA UTENTE,18-JUN-25 10.06.00.000000 AM,GBS10833
PROROGA UTENTE,18-JUN-25 10.06.00.000000 AM,GBS10838
CREAZIONE UTENTE,26-JUN-25 09.25.44.000000 AM,GBS11721
CREAZIONE UTENTE,26-JUN-25 09.25.44.000000 AM,GBS11721
CREAZIONE UTENTE,26-JUN-25 05.53.27.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,11-JUN-25 07.26.21.000000 PM,GBS11668
EXCHANGE MODIFICA UTENTE,11-JUN-25 07.26.21.000000 PM,GBS11668
PROROGA UTENTE,18-JUN-25 09.40.00.000000 AM,GBS08711
PROROGA UTENTE,18-JUN-25 09.40.00.000000 AM,GBS10447
CREAZIONE UTENTE,18-JUN-25 12.18.00.000000 PM,GBS11687
DISMISSIONE UTENTE,03-MAR-25 01.21.43.000000 PM,GBS09217
DISMISSIONE UTENTE,03-MAR-25 01.21.43.000000 PM,GBS10837
PROROGA UTENTE,03-MAR-25 02.28.00.000000 PM,GBS00892
CREAZIONE UTENTE,05-MAR-25 06.33.54.000000 PM,GBS11312
CREAZIONE UTENTE,06-MAR-25 07.07.56.000000 PM,GBS11314
DISMISSIONE UTENTE,06-MAR-25 08.04.08.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,04-MAR-25 08.22.20.000000 PM,GBS03935
EXCHANGE MODIFICA UTENTE,04-MAR-25 08.22.20.000000 PM,GBS11307
CREAZIONE UTENTE,13-MAR-25 07.30.18.000000 PM,GBS11350
CREAZIONE UTENTE,13-MAR-25 07.30.18.000000 PM,GBS11350
CREAZIONE UTENTE,12-FEB-25 11.42.00.000000 AM,GBS11216
EXCHANGE MODIFICA UTENTE,06-FEB-25 07.36.57.000000 PM,GBS10440
EXCHANGE MODIFICA UTENTE,06-FEB-25 07.36.57.000000 PM,GBS11201
CREAZIONE UTENTE,16-JAN-25 07.44.41.000000 PM,GBS11126
CREAZIONE UTENTE,13-JAN-25 03.01.23.000000 PM,GBS11094
DISMISSIONE UTENTE,10-JAN-25 02.26.30.000000 PM,GBS11022
DISMISSIONE UTENTE,16-JAN-25 07.15.08.000000 PM,GBS07727
CREAZIONE UTENTE,08-FEB-24 10.27.00.000000 AM,GBS
CREAZIONE UTENTE,07-FEB-24 12.13.35.000000 PM,GBS
DISMISSIONE UTENTE,20-AUG-24 10.54.00.000000 AM,GBS06654
DISMISSIONE UTENTE,20-AUG-24 10.54.00.000000 AM,GBS03533
CREAZIONE UTENTE,01-FEB-24 12.40.20.000000 PM,GBS
CREAZIONE UTENTE,01-FEB-24 03.20.22.000000 PM,GBS09815
DISMISSIONE UTENTE,02-FEB-24 02.44.00.000000 PM,GBS02960
DISMISSIONE UTENTE,02-FEB-24 02.44.00.000000 PM,GBS06270
DISMISSIONE UTENTE,02-FEB-24 02.44.00.000000 PM,GBS06170
CREAZIONE UTENTE,27-MAY-25 06.51.50.000000 PM,GBS
DISMISSIONE UTENTE,14-MAR-24 04.13.50.000000 PM,GBS09501
DISMISSIONE UTENTE,08-MAR-24 01.02.56.000000 PM,GBS05560
DISMISSIONE UTENTE,01-MAR-24 12.32.12.000000 PM,GBS09896
DISMISSIONE UTENTE,01-MAR-24 12.32.12.000000 PM,GBS09896
DISMISSIONE UTENTE,01-MAR-24 12.32.12.000000 PM,GBS09896
DISMISSIONE UTENTE,01-MAR-24 12.32.12.000000 PM,GBS09896
CREAZIONE UTENTE,11-JUN-25 04.50.00.000000 PM,GBS11673
DISMISSIONE UTENTE,23-MAY-25 10.46.00.000000 AM,GBS
DISMISSIONE UTENTE,19-MAY-25 12.45.00.000000 PM,GBS11567
EXCHANGE MODIFICA UTENTE,02-MAY-25 12.15.35.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,01-MAR-24 12.32.12.000000 PM,GBS09896
EXCHANGE MODIFICA UTENTE,01-MAR-24 12.32.12.000000 PM,GBS09896
CREAZIONE UTENTE,26-FEB-24 11.09.00.000000 AM,GBS09872
CREAZIONE UTENTE,26-FEB-24 11.09.00.000000 AM,GBS09873
CREAZIONE UTENTE,23-FEB-24 02.39.00.000000 PM,GBS09869
CREAZIONE UTENTE,23-FEB-24 02.39.00.000000 PM,GBS09870
CREAZIONE UTENTE,06-JUN-25 06.35.15.000000 PM,GBS11647
CREAZIONE UTENTE,15-MAY-25 06.47.18.000000 PM,GBS11561
CREAZIONE UTENTE,15-MAY-25 06.47.18.000000 PM,GBS11561
DISMISSIONE UTENTE,29-JAN-24 01.41.00.000000 PM,GBS06497
CREAZIONE UTENTE,25-JUL-24 08.17.46.000000 PM,GBS10471
DISMISSIONE UTENTE,16-APR-24 11.13.00.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,17-APR-24 08.02.00.000000 AM,GBS03842
CREAZIONE UTENTE,11-APR-24 01.36.37.000000 PM,GBS10084
CREAZIONE UTENTE,09-JAN-24 03.44.00.000000 PM,GBS09732
CREAZIONE UTENTE,19-JUN-25 05.47.12.000000 PM,GBS11693
CREAZIONE UTENTE,19-JUN-25 05.47.12.000000 PM,GBS11693
CREAZIONE UTENTE,20-AUG-24 07.08.49.000000 PM,GBS10525
DISMISSIONE UTENTE,02-APR-24 09.34.11.000000 AM,GBS07395
PROROGA UTENTE,11-JAN-24 10.35.00.000000 AM,GBS09112
CREAZIONE UTENTE,11-JUL-24 08.29.06.000000 AM,GBS10410
CREAZIONE UTENTE,08-JUL-24 04.50.22.000000 PM,GBS10401
DISMISSIONE UTENTE,28-JUN-24 04.09.15.000000 PM,GBS07376
DISMISSIONE UTENTE,28-JUN-24 04.09.15.000000 PM,GBS09627
CREAZIONE UTENTE,01-JUL-24 05.40.01.000000 PM,GBS10385
CREAZIONE UTENTE,08-JUL-24 12.26.00.000000 PM,GBS
CREAZIONE UTENTE,08-JUL-24 06.03.34.000000 PM,GBS10406
CREAZIONE UTENTE,23-MAY-25 06.49.40.000000 PM,GBS
PROROGA UTENTE,19-MAY-25 11.44.00.000000 AM,GBS10598
PROROGA UTENTE,19-MAY-25 11.44.00.000000 AM,GBS10596
PROROGA UTENTE,19-MAY-25 11.44.00.000000 AM,GBS10594
DISMISSIONE UTENTE,26-MAY-25 01.31.59.000000 PM,GBS10019
DISMISSIONE UTENTE,26-MAY-25 10.39.00.000000 AM,GBS10834
DISMISSIONE UTENTE,15-MAY-25 02.59.17.000000 PM,GBS05648
EXCHANGE MODIFICA UTENTE,19-MAY-25 02.59.00.000000 PM,GBS06674
CREAZIONE UTENTE,20-MAY-25 02.01.00.000000 PM,GBS11575
CREAZIONE UTENTE,20-MAY-25 06.25.59.000000 PM,GBS
CREAZIONE UTENTE,10-OCT-24 06.59.26.000000 PM,GBS10715
CREAZIONE UTENTE,10-OCT-24 06.59.26.000000 PM,GBS10716
CREAZIONE UTENTE,08-OCT-24 04.13.49.000000 PM,GBS10712
PROROGA UTENTE,13-DEC-24 12.48.00.000000 PM,GBS08348
PROROGA UTENTE,13-DEC-24 12.48.00.000000 PM,GBS08132
PROROGA UTENTE,13-DEC-24 12.48.00.000000 PM,GBS09821
PROROGA UTENTE,13-DEC-24 04.33.19.000000 PM,GBS09773
CREAZIONE UTENTE,04-DEC-24 06.46.40.000000 PM,GBS10986
CREAZIONE UTENTE,04-NOV-24 09.45.25.000000 AM,GBS
CREAZIONE UTENTE,25-OCT-24 05.36.27.000000 PM,GBS10771
CREAZIONE UTENTE,01-OCT-24 06.32.28.000000 PM,GBS10692
CREAZIONE UTENTE,22-OCT-24 03.38.00.000000 PM,GBS10751
PROROGA UTENTE,11-DEC-24 06.03.00.000000 PM,GBS07508
PROROGA UTENTE,11-DEC-24 06.03.00.000000 PM,GBS08063
PROROGA UTENTE,11-DEC-24 06.03.00.000000 PM,GBS08271
PROROGA UTENTE,11-DEC-24 06.35.00.000000 PM,GBS09508
PROROGA UTENTE,11-DEC-24 06.35.00.000000 PM,GBS09509
PROROGA UTENTE,11-DEC-24 06.35.00.000000 PM,GBS08388
CREAZIONE UTENTE,11-DEC-24 07.01.21.000000 PM,GBS11009
DISMISSIONE UTENTE,03-DEC-24 09.55.00.000000 AM,GBS
DISMISSIONE UTENTE,12-NOV-24 09.05.00.000000 AM,GBS
DISMISSIONE UTENTE,04-NOV-24 02.49.24.000000 PM,GBS04346
CREAZIONE UTENTE,22-OCT-24 03.55.00.000000 PM,GBS10753
CREAZIONE UTENTE,18-APR-25 12.56.42.000000 PM,GBS11485
CREAZIONE UTENTE,11-APR-25 07.59.56.000000 PM,GBS11103
EXCHANGE MODIFICA UTENTE,07-MAR-25 07.49.09.000000 PM,GBS10809
DISMISSIONE UTENTE,03-MAR-25 11.03.00.000000 AM,GBS09811
DISMISSIONE UTENTE,03-MAR-25 11.03.00.000000 AM,GBS10025
CREAZIONE UTENTE,14-FEB-25 07.27.21.000000 PM,GBS11241
EXCHANGE MODIFICA UTENTE,09-APR-25 11.09.14.000000 AM,GBS
DISMISSIONE UTENTE,03-APR-25 01.05.00.000000 PM,GBS10684
DISMISSIONE UTENTE,03-APR-25 01.05.00.000000 PM,GBS10685
DISMISSIONE UTENTE,03-APR-25 01.05.00.000000 PM,GBS10686
CREAZIONE UTENTE,03-APR-25 03.31.38.000000 PM,GBS
CREAZIONE UTENTE,26-MAR-25 02.19.29.000000 PM,GBS
CREAZIONE UTENTE,26-MAR-25 07.13.35.000000 PM,GBS
DISMISSIONE UTENTE,20-MAR-25 11.01.00.000000 AM,GBS09522
PROROGA UTENTE,18-MAR-25 12.00.00.000000 PM,GBS08647
PROROGA UTENTE,18-MAR-25 12.00.00.000000 PM,GBS10513
PROROGA UTENTE,18-MAR-25 11.58.00.000000 AM,GBS10671
PROROGA UTENTE,18-MAR-25 11.58.00.000000 AM,GBS09398
PROROGA UTENTE,18-MAR-25 11.58.00.000000 AM,GBS09394
DISMISSIONE UTENTE,18-MAR-25 06.44.08.000000 PM,GBS10026
DISMISSIONE UTENTE,03-MAR-25 10.56.42.000000 AM,GBS08080
CREAZIONE UTENTE,23-JAN-24 03.52.00.000000 PM,GBS
PROROGA UTENTE,23-JAN-24 01.22.00.000000 PM,GBS
DISMISSIONE UTENTE,19-SEP-24 03.31.00.000000 PM,GBS
DISMISSIONE UTENTE,19-SEP-24 12.36.00.000000 PM,GBS09989
DISMISSIONE UTENTE,19-SEP-24 06.48.23.000000 PM,GBS09988
CREAZIONE UTENTE,22-JAN-24 12.38.14.000000 PM,GBS09767
CREAZIONE UTENTE,23-JAN-24 01.43.10.000000 PM,GBS09771
CREAZIONE UTENTE,23-JAN-24 01.43.10.000000 PM,GBS07300
CREAZIONE UTENTE,18-SEP-24 01.19.00.000000 PM,GBS10638
DISMISSIONE UTENTE,22-JAN-24 07.20.00.000000 AM,GBS05933
CREAZIONE UTENTE,23-APR-24 03.29.44.000000 PM,GBS10139
CREAZIONE UTENTE,26-APR-24 01.08.00.000000 PM,GBS10158
EXCHANGE MODIFICA UTENTE,03-MAY-24 07.24.00.000000 AM,GBS10168
CREAZIONE UTENTE,03-MAY-24 08.27.00.000000 AM,GBS10152
CREAZIONE UTENTE,22-APR-24 04.28.16.000000 PM,GBS10124
DISMISSIONE UTENTE,02-MAY-24 12.38.19.000000 PM,GBS09226
DISMISSIONE UTENTE,03-JAN-25 07.46.58.000000 PM,GBS10355
DISMISSIONE UTENTE,03-JAN-25 07.46.58.000000 PM,GBS10977
PROROGA UTENTE,03-JAN-25 05.17.00.000000 PM,GBS09662
PROROGA UTENTE,03-JAN-25 05.17.00.000000 PM,GBS08500
EXCHANGE MODIFICA UTENTE,26-FEB-25 12.42.19.000000 PM,GBS09084
CREAZIONE UTENTE,22-JAN-25 07.25.57.000000 PM,GBS11149
CREAZIONE UTENTE,22-JAN-25 07.25.57.000000 PM,GBS11149
CREAZIONE UTENTE,14-JAN-25 06.46.16.000000 PM,GBS11110
CREAZIONE UTENTE,14-JAN-25 06.46.16.000000 PM,GBS11110
CREAZIONE UTENTE,24-DEC-24 02.01.00.000000 PM,GBS11057
DISMISSIONE UTENTE,17-FEB-25 01.27.00.000000 PM,GBS
CREAZIONE UTENTE,15-JAN-25 07.38.42.000000 PM,GBS11118
DISMISSIONE UTENTE,13-JAN-25 05.17.38.000000 PM,GBS09692
DISMISSIONE UTENTE,13-JAN-25 05.17.38.000000 PM,GBS03335
DISMISSIONE UTENTE,30-JAN-24 01.58.55.000000 PM,GBS05153
DISMISSIONE UTENTE,29-JAN-24 09.36.59.000000 AM,GBS08275
EXCHANGE MODIFICA UTENTE,24-JAN-24 08.29.39.000000 AM,GBS
CREAZIONE UTENTE,24-JUN-25 06.36.20.000000 PM,GBS11709
CREAZIONE UTENTE,07-MAR-24 02.22.31.000000 PM,GBS09925
DISMISSIONE UTENTE,16-JUN-25 08.28.00.000000 AM,GBS05673
DISMISSIONE UTENTE,20-SEP-24 11.11.50.000000 AM,GBS
DISMISSIONE UTENTE,09-SEP-24 03.33.00.000000 PM,GBS
CREAZIONE UTENTE,07-MAR-25 08.01.47.000000 AM,GBS11320
CREAZIONE UTENTE,07-MAR-25 08.01.47.000000 AM,GBS11320
CREAZIONE UTENTE,07-MAR-25 04.06.00.000000 PM,GBS11311
CREAZIONE UTENTE,03-MAR-25 10.39.00.000000 AM,GBS11299
CREAZIONE UTENTE,04-MAR-25 06.31.37.000000 PM,GBS11306
CREAZIONE UTENTE,10-MAY-24 07.35.00.000000 AM,GBS
CREAZIONE UTENTE,04-JUN-24 08.00.41.000000 PM,GBS10257
DISMISSIONE UTENTE,04-JUN-24 07.22.10.000000 PM,GBS05823
DISMISSIONE UTENTE,04-JUN-24 07.22.10.000000 PM,GBS09295
CREAZIONE UTENTE,04-JUN-24 07.14.51.000000 PM,GBS10258
CREAZIONE UTENTE,29-MAY-24 05.59.40.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,04-JUN-24 01.31.00.000000 PM,GBS05846
DISMISSIONE UTENTE,04-JUN-24 01.51.00.000000 PM,GBS05554
CREAZIONE UTENTE,06-JUN-24 08.12.32.000000 PM,GBS10287
CREAZIONE UTENTE,23-MAY-24 07.28.49.000000 PM,GBS10220
CREAZIONE UTENTE,27-MAY-24 12.40.32.000000 PM,GBS10223
DISMISSIONE UTENTE,20-MAY-24 01.26.00.000000 PM,GBS06638
DISMISSIONE UTENTE,22-MAY-24 09.54.18.000000 AM,GBS08236
DISMISSIONE UTENTE,22-MAY-24 10.06.00.000000 AM,GBS08249
DISMISSIONE UTENTE,22-MAY-24 10.40.57.000000 AM,GBS07506
CREAZIONE UTENTE,23-MAY-24 08.43.19.000000 AM,GBS10216
DISMISSIONE UTENTE,22-MAY-24 01.29.48.000000 PM,GBS08772
CREAZIONE UTENTE,23-MAY-24 07.00.52.000000 PM,GBS10218
PROROGA UTENTE,03-JAN-24 08.56.00.000000 AM,GBS
DISMISSIONE UTENTE,03-JAN-24 04.11.27.000000 PM,GBS09068
EXCHANGE MODIFICA UTENTE,01-FEB-24 10.42.02.000000 AM,GBS09783
CREAZIONE UTENTE,31-JAN-24 12.40.21.000000 PM,GBS09809
CREAZIONE UTENTE,07-MAY-24 07.21.00.000000 AM,GBS10172
CREAZIONE UTENTE,07-MAY-24 07.21.00.000000 AM,GBS10172
CREAZIONE UTENTE,01-APR-25 07.20.29.000000 AM,GBS11413
CREAZIONE UTENTE,25-MAR-25 05.33.36.000000 PM,GBS11389
CREAZIONE UTENTE,25-MAR-25 05.33.36.000000 PM,GBS11390
CREAZIONE UTENTE,27-MAR-25 06.24.22.000000 PM,GBS03334
CREAZIONE UTENTE,28-MAR-25 03.08.00.000000 PM,GBS11410
EXCHANGE MODIFICA UTENTE,31-MAR-25 07.38.50.000000 PM,GBS04477
EXCHANGE MODIFICA UTENTE,31-MAR-25 07.38.50.000000 PM,GBS11416
DISMISSIONE UTENTE,01-APR-25 08.55.12.000000 AM,GBS10207
CREAZIONE UTENTE,20-MAR-25 11.52.00.000000 AM,GBS
CREAZIONE UTENTE,24-MAR-25 07.03.55.000000 PM,GBS11384
CREAZIONE UTENTE,25-MAR-25 03.45.05.000000 PM,GBS10427
CREAZIONE UTENTE,25-MAR-25 03.45.05.000000 PM,GBS11400
CREAZIONE UTENTE,28-MAR-25 07.23.34.000000 PM,GBS11408
DISMISSIONE UTENTE,31-MAR-25 01.17.05.000000 PM,GBS07923
DISMISSIONE UTENTE,31-MAR-25 01.17.05.000000 PM,GBS09762
DISMISSIONE UTENTE,01-APR-25 11.27.00.000000 AM,GBS
PROROGA UTENTE,28-MAR-25 08.00.00.000000 AM,GBS08282
PROROGA UTENTE,28-MAR-25 08.00.00.000000 AM,GBS07498
