order_id,material_name,material_code,quantity,unit_price,total_price,order_date,employee_id,status,region,is_free_text,Prediction,Probability,supplier
536,decorative cover,,13,260,3380,9/1/2025,EMP-026,Cancelled,North,True,blanket,0.84,Pi Procurement Ltd.
536,duvet,,10,310,3100,7/27/2025,EMP-024,Open,East,True,blanket,0.63,Pi Procurement Ltd.
537,fleece throw,,20,260,5200,3/4/2025,EMP-029,Cancelled,West,True,blanket,0.88,Pi Procurement Ltd.
537,kitchen press,,9,930,8370,7/27/2025,EMP-024,Open,East,True,N,0.51,Pi Procurement Ltd.
537,kitchen sink scrub,,7,150,1050,9/1/2025,EMP-026,Cancelled,North,True,N,0.59,Pi Procurement Ltd.
537,knitted blanket,,7,240,1680,4/24/2025,EMP-021,Open,West,True,blanket,0.95,Pi Procurement Ltd.
537,lounge blanket,,15,480,7200,6/26/2025,EMP-023,Cancelled,South,True,blanket,0.96,Pi Procurement Ltd.
537,microfiber mop,,16,390,6240,2/3/2025,EMP-028,Closed,East,True,mop and bucket,0.96,Pi Procurement Ltd.
538,mop set,,14,170,2380,6/26/2025,EMP-023,Cancelled,South,True,mop and bucket,0.9,Pi Procurement Ltd.
538,plush throw,,18,230,4140,4/14/2025,EMP-039,Open,South,True,blanket,0.91,Pi Procurement Ltd.
538,quilt,,3,590,1770,9/1/2025,EMP-026,Cancelled,North,True,blanket,0.63,Pi Procurement Ltd.
538,scrubbing mop,,6,690,4140,8/28/2025,EMP-025,Closed,West,True,mop and bucket,0.92,Pi Procurement Ltd.
539,sofa blanket,,7,730,5110,2/3/2025,EMP-028,Closed,East,True,blanket,0.9,Pi Procurement Ltd.
539,spin mop,,7,730,5110,7/27/2025,EMP-024,Open,East,True,mop and bucket,0.95,Pi Procurement Ltd.
539,textured throw,,1,850,850,2/12/2025,EMP-037,Closed,West,True,blanket,0.91,Pi Procurement Ltd.
539,thermal blanket,,10,190,1900,3/13/2025,EMP-038,Cancelled,North,True,blanket,0.92,Pi Procurement Ltd.
540,warm cover,,14,180,2520,5/6/2025,EMP-031,Closed,South,True,blanket,0.87,Pi Procurement Ltd.
540,water bucket,,18,180,3240,3/4/2025,EMP-029,Cancelled,West,True,mop and bucket,0.61,Pi Procurement Ltd.
540,wet mop,,11,910,10010,4/14/2025,EMP-039,Open,South,True,mop and bucket,0.96,Pi Procurement Ltd.
541,scale,,11,580,6380,4/5/2025,EMP-030,Open,North,True,scale,1,Pinnacle Distributors Co.
541,scale,051073236-4,11,1000,11000,6/26/2025,EMP-023,Cancelled,South,False,scale,1,Pinnacle Distributors Co.
541,spoon,522462286-7,8,650,5200,5/6/2025,EMP-031,Closed,South,False,N,0.51,Pinnacle Distributors Co.
541,oster duraceramic air fryer,,13,360,4680,7/27/2025,EMP-024,Open,East,True,N,0.35,Pinnacle Distributors Co.
541,toilet,054326310-X,14,920,12880,5/6/2025,EMP-031,Closed,South,False,toilet,0.78,Pinnacle Distributors Co.
541,bathrobe,538526465-2,9,800,7200,9/1/2025,EMP-026,Cancelled,North,False,N,0.11,Pinnacle Distributors Co.
541,egg separator,651863187-2,2,900,1800,9/1/2025,EMP-026,Cancelled,North,False,egg separator,0.81,Pinnacle Distributors Co.
542,scale,051073236-4,2,1000,2000,7/8/2025,EMP-033,Open,West,False,scale,1,Pinnacle Distributors Co.
542,scale,051073236-4,10,1000,10000,2/3/2025,EMP-028,Closed,East,False,scale,1,Pinnacle Distributors Co.
542,egg separator,651863187-2,8,900,7200,9/10/2025,EMP-035,Cancelled,South,False,egg separator,0.81,Pinnacle Distributors Co.
542,egg separator,651863187-2,3,900,2700,6/16/2025,EMP-041,Cancelled,West,False,egg separator,0.81,Pinnacle Distributors Co.
542,toilet,054326310-X,6,920,5520,1/2/2025,EMP-027,Open,South,False,toilet,0.78,Pinnacle Distributors Co.
543,egg separator,651863187-2,10,900,9000,6/7/2025,EMP-032,Cancelled,East,False,egg separator,0.81,Pinnacle Distributors Co.
543,tlevsiion,,6,550,3300,1/2/2025,EMP-027,Open,South,True,N,0.11,Pinnacle Distributors Co.
543,scale,051073236-4,5,1000,5000,1/11/2025,EMP-036,Open,East,False,scale,1,Pinnacle Distributors Co.
543,scale,051073236-4,14,1000,14000,7/27/2025,EMP-024,Open,East,False,scale,1,Pinnacle Distributors Co.
543,toilet,054326310-X,5,920,4600,1/2/2025,EMP-027,Open,South,False,toilet,0.78,Pinnacle Distributors Co.
543,toaste,,5,200,1000,3/23/2025,EMP-020,Cancelled,East,True,N,0.11,Pinnacle Distributors Co.
543,egg separator,651863187-2,13,900,11700,8/28/2025,EMP-025,Closed,West,False,egg separator,0.81,Pinnacle Distributors Co.
544,egg separator,651863187-2,4,900,3600,8/28/2025,EMP-025,Closed,West,False,egg separator,0.81,Pinnacle Distributors Co.
544,egg separator,651863187-2,7,900,6300,3/4/2025,EMP-029,Cancelled,West,False,egg separator,0.81,Pinnacle Distributors Co.
544,egg separator,651863187-2,9,900,8100,1/21/2025,EMP-018,Open,North,False,egg separator,0.81,Pinnacle Distributors Co.
544,scale,051073236-4,5,1000,5000,3/4/2025,EMP-029,Cancelled,West,False,scale,1,Pinnacle Distributors Co.
544,toilet,054326310-X,7,920,6440,3/4/2025,EMP-029,Cancelled,West,False,toilet,0.78,Pinnacle Distributors Co.
544,scale,051073236-4,12,1000,12000,6/7/2025,EMP-032,Cancelled,East,False,scale,1,Pinnacle Distributors Co.
545,toilet,054326310-X,19,920,17480,2/12/2025,EMP-037,Closed,West,False,toilet,0.78,Pinnacle Distributors Co.
545,toilet,054326310-X,7,920,6440,2/3/2025,EMP-028,Closed,East,False,toilet,0.78,Pinnacle Distributors Co.
545,egg separator,651863187-2,6,900,5400,6/26/2025,EMP-023,Cancelled,South,False,egg separator,0.81,Pinnacle Distributors Co.
545,egg separator,651863187-2,20,900,18000,2/12/2025,EMP-037,Closed,West,False,egg separator,0.81,Pinnacle Distributors Co.
545,scale,051073236-4,12,1000,12000,5/6/2025,EMP-031,Closed,South,False,scale,1,Pinnacle Distributors Co.
545,egg separator,651863187-2,2,900,1800,9/10/2025,EMP-035,Cancelled,South,False,egg separator,0.81,Pinnacle Distributors Co.
546,toilet,054326310-X,2,920,1840,1/2/2025,EMP-027,Open,South,False,toilet,0.78,Pinnacle Distributors Co.
546,egg separator,651863187-2,7,900,6300,3/4/2025,EMP-029,Cancelled,West,False,egg separator,0.81,Pinnacle Distributors Co.
546,toilet,054326310-X,17,920,15640,3/13/2025,EMP-038,Cancelled,North,False,toilet,0.78,Pinnacle Distributors Co.
546,egg separator,651863187-2,18,900,16200,7/27/2025,EMP-024,Open,East,False,egg separator,0.81,Pinnacle Distributors Co.
546,toilet,054326310-X,20,920,18400,1/2/2025,EMP-027,Open,South,False,toilet,0.78,Pinnacle Distributors Co.
546,bathrobe,538526465-2,1,800,800,3/13/2025,EMP-038,Cancelled,North,False,N,0.11,Pinnacle Distributors Co.
546,scale,051073236-4,4,1000,4000,2/3/2025,EMP-028,Closed,East,False,scale,1,Pinnacle Distributors Co.
547,egg separator,651863187-2,7,900,6300,1/11/2025,EMP-036,Open,East,False,egg separator,0.81,Pinnacle Distributors Co.
547,scale,051073236-4,6,1000,6000,4/5/2025,EMP-030,Open,North,False,scale,1,Pinnacle Distributors Co.
547,garlic press,900394976-X,4,870,3480,7/8/2025,EMP-033,Open,West,False,N,0.25,Pinnacle Distributors Co.
547,egg separator,651863187-2,2,900,1800,6/16/2025,EMP-041,Cancelled,West,False,egg separator,0.81,Pinnacle Distributors Co.
547,egg separator,651863187-2,8,900,7200,9/1/2025,EMP-026,Cancelled,North,False,egg separator,0.81,Pinnacle Distributors Co.
547,toilet,054326310-X,19,920,17480,8/9/2025,EMP-034,Closed,North,False,toilet,0.78,Pinnacle Distributors Co.
548,luggage,031900911-4,9,520,4680,6/7/2025,EMP-032,Cancelled,East,False,N,0.36,Pinnacle Distributors Co.
548,toilet,054326310-X,19,920,17480,7/8/2025,EMP-033,Open,West,False,toilet,0.78,Pinnacle Distributors Co.
548,scale,051073236-4,10,1000,10000,5/25/2025,EMP-022,Closed,North,False,scale,1,Pinnacle Distributors Co.
548,toilet,054326310-X,7,920,6440,8/9/2025,EMP-034,Closed,North,False,toilet,0.78,Pinnacle Distributors Co.
548,dustpan,,3,350,1050,2/3/2025,EMP-028,Closed,East,True,N,0.11,Pinnacle Distributors Co.
549,skink,,12,910,10920,2/3/2025,EMP-028,Closed,East,True,N,0.11,Pinnacle Distributors Co.
549,toilet,054326310-X,7,920,6440,9/1/2025,EMP-026,Cancelled,North,False,toilet,0.78,Pinnacle Distributors Co.
549,scale,051073236-4,6,1000,6000,1/2/2025,EMP-027,Open,South,False,scale,1,Pinnacle Distributors Co.
549,toilet,054326310-X,1,920,920,1/2/2025,EMP-027,Open,South,False,toilet,0.78,Pinnacle Distributors Co.
549,toilet,054326310-X,3,920,2760,4/5/2025,EMP-030,Open,North,False,toilet,0.78,Pinnacle Distributors Co.
549,closet,594390988-5,7,940,6580,8/9/2025,EMP-034,Closed,North,False,N,0.23,Pinnacle Distributors Co.
549,egg separator,651863187-2,14,900,12600,3/13/2025,EMP-038,Cancelled,North,False,egg separator,0.81,Pinnacle Distributors Co.
550,scale,051073236-4,4,1000,4000,3/4/2025,EMP-029,Cancelled,West,False,scale,1,Pinnacle Distributors Co.
550,scale,051073236-4,13,1000,13000,1/2/2025,EMP-027,Open,South,False,scale,1,Pinnacle Distributors Co.
550,toilet,054326310-X,7,920,6440,9/1/2025,EMP-026,Cancelled,North,False,toilet,0.78,Pinnacle Distributors Co.
550,egg separator,651863187-2,11,900,9900,2/22/2025,EMP-019,Closed,South,False,egg separator,0.81,Pinnacle Distributors Co.
550,egg separator,651863187-2,3,900,2700,4/14/2025,EMP-039,Open,South,False,egg separator,0.81,Pinnacle Distributors Co.
551,scale,051073236-4,9,1000,9000,1/2/2025,EMP-027,Open,South,False,scale,1,Pinnacle Distributors Co.
552,scale,051073236-4,10,1000,10000,4/5/2025,EMP-030,Open,North,False,scale,1,Pinnacle Distributors Co.
552,anova precisionc cooxker,,1,740,740,1/2/2025,EMP-027,Open,South,True,N,0.11,Pinnacle Distributors Co.
552,toilet,054326310-X,6,920,5520,8/28/2025,EMP-025,Closed,West,False,toilet,0.78,Pinnacle Distributors Co.
552,scale,051073236-4,1,1000,1000,1/11/2025,EMP-036,Open,East,False,scale,1,Pinnacle Distributors Co.
552,scale,051073236-4,9,1000,9000,3/4/2025,EMP-029,Cancelled,West,False,scale,1,Pinnacle Distributors Co.
553,egg separator,651863187-2,4,900,3600,1/2/2025,EMP-027,Open,South,False,egg separator,0.81,Pinnacle Distributors Co.
553,egg separator,651863187-2,10,900,9000,9/1/2025,EMP-026,Cancelled,North,False,egg separator,0.81,Pinnacle Distributors Co.
554,egg separator,651863187-2,20,900,18000,3/4/2025,EMP-029,Cancelled,West,False,egg separator,0.81,Pinnacle Distributors Co.
554,toilet,054326310-X,15,920,13800,4/5/2025,EMP-030,Open,North,False,toilet,0.78,Pinnacle Distributors Co.
554,egg separator,651863187-2,10,900,9000,2/3/2025,EMP-028,Closed,East,False,egg separator,0.81,Pinnacle Distributors Co.
554,toilet,054326310-X,6,920,5520,2/3/2025,EMP-028,Closed,East,False,toilet,0.78,Pinnacle Distributors Co.
554,egg separator,651863187-2,19,900,17100,2/12/2025,EMP-037,Closed,West,False,egg separator,0.81,Pinnacle Distributors Co.
555,scale,051073236-4,14,1000,14000,7/8/2025,EMP-033,Open,West,False,scale,1,Pinnacle Distributors Co.
555,scale,051073236-4,2,1000,2000,5/6/2025,EMP-031,Closed,South,False,scale,1,Pinnacle Distributors Co.
555,scale,051073236-4,15,1000,15000,5/6/2025,EMP-031,Closed,South,False,scale,1,Pinnacle Distributors Co.
555,scale,051073236-4,19,1000,19000,1/2/2025,EMP-027,Open,South,False,scale,1,Pinnacle Distributors Co.
555,egg separator,651863187-2,7,900,6300,9/20/2025,EMP-017,Cancelled,West,False,egg separator,0.81,Pinnacle Distributors Co.
555,egg separator,651863187-2,3,900,2700,8/28/2025,EMP-025,Closed,West,False,egg separator,0.81,Pinnacle Distributors Co.
555,scale,051073236-4,14,1000,14000,7/27/2025,EMP-024,Open,East,False,scale,1,Pinnacle Distributors Co.
556,toilet,054326310-X,19,920,17480,1/11/2025,EMP-036,Open,East,False,toilet,0.78,Pinnacle Distributors Co.
556,scale,051073236-4,4,1000,4000,6/7/2025,EMP-032,Cancelled,East,False,scale,1,Pinnacle Distributors Co.
556,egg separator,651863187-2,9,900,8100,3/4/2025,EMP-029,Cancelled,West,False,egg separator,0.81,Pinnacle Distributors Co.
556,egg separator,651863187-2,1,900,900,4/5/2025,EMP-030,Open,North,False,egg separator,0.81,Pinnacle Distributors Co.
556,piillosw,,9,250,2250,8/9/2025,EMP-034,Closed,North,True,N,0.11,Pinnacle Distributors Co.
556,toilet,054326310-X,12,920,11040,1/11/2025,EMP-036,Open,East,False,toilet,0.78,Pinnacle Distributors Co.
557,toilet,054326310-X,5,920,4600,2/3/2025,EMP-028,Closed,East,False,toilet,0.78,Pinnacle Distributors Co.
557,toilet,054326310-X,6,920,5520,5/6/2025,EMP-031,Closed,South,False,toilet,0.78,Pinnacle Distributors Co.
558,ecozy smart nuugget ice maker,,4,540,2160,9/1/2025,EMP-026,Cancelled,North,True,N,0.41,Pinnacle Distributors Co.
558,toilet,054326310-X,17,920,15640,4/14/2025,EMP-039,Open,South,False,toilet,0.78,Pinnacle Distributors Co.
558,scale,051073236-4,16,1000,16000,3/4/2025,EMP-029,Cancelled,West,False,scale,1,Pinnacle Distributors Co.
558,extnnsionc ord,,20,670,13400,2/3/2025,EMP-028,Closed,East,True,N,0.11,Pinnacle Distributors Co.
558,hairdryer,444723983-3,11,780,8580,5/6/2025,EMP-031,Closed,South,False,N,0.11,Pinnacle Distributors Co.
558,book,568190630-2,7,580,4060,1/2/2025,EMP-027,Open,South,False,N,0.21,Pinnacle Distributors Co.
559,scale,051073236-4,7,1000,7000,4/5/2025,EMP-030,Open,North,False,scale,1,Pinnacle Distributors Co.
559,luggage,031900911-4,18,520,9360,9/1/2025,EMP-026,Cancelled,North,False,N,0.36,Pinnacle Distributors Co.
559,toilet,054326310-X,8,920,7360,8/28/2025,EMP-025,Closed,West,False,toilet,0.78,Pinnacle Distributors Co.
560,toilet,054326310-X,2,920,1840,3/4/2025,EMP-029,Cancelled,West,False,toilet,0.78,Pinnacle Distributors Co.
560,scale,051073236-4,6,1000,6000,5/25/2025,EMP-022,Closed,North,False,scale,1,Pinnacle Distributors Co.
560,egg separator,651863187-2,19,900,17100,5/6/2025,EMP-031,Closed,South,False,egg separator,0.81,Pinnacle Distributors Co.
561,curtains,025355772-0,7,760,5320,7/8/2025,EMP-033,Open,West,False,N,0.58,Pinnacle Distributors Co.
561,garlic press,900394976-X,17,870,14790,9/1/2025,EMP-026,Cancelled,North,False,N,0.25,Pinnacle Distributors Co.
561,toilet,054326310-X,5,920,4600,5/15/2025,EMP-040,Closed,East,False,toilet,0.78,Pinnacle Distributors Co.
561,egg separator,651863187-2,9,900,8100,1/2/2025,EMP-027,Open,South,False,egg separator,0.81,Pinnacle Distributors Co.
561,egg separator,651863187-2,7,900,6300,7/8/2025,EMP-033,Open,West,False,egg separator,0.81,Pinnacle Distributors Co.
562,scale,051073236-4,20,1000,20000,8/18/2025,EMP-043,Closed,South,False,scale,1,Pinnacle Distributors Co.
562,scale,,11,250,2750,2/3/2025,EMP-028,Closed,East,True,scale,1,Pinnacle Distributors Co.
562,toilet,054326310-X,19,920,17480,9/10/2025,EMP-035,Cancelled,South,False,toilet,0.78,Pinnacle Distributors Co.
562,egg separator,651863187-2,16,900,14400,8/9/2025,EMP-034,Closed,North,False,egg separator,0.81,Pinnacle Distributors Co.
562,egg separator,651863187-2,12,900,10800,1/2/2025,EMP-027,Open,South,False,egg separator,0.81,Pinnacle Distributors Co.
562,scale,051073236-4,15,1000,15000,1/2/2025,EMP-027,Open,South,False,scale,1,Pinnacle Distributors Co.
562,scale,051073236-4,7,1000,7000,9/10/2025,EMP-035,Cancelled,South,False,scale,1,Pinnacle Distributors Co.
563,toilet,054326310-X,5,920,4600,6/26/2025,EMP-023,Cancelled,South,False,toilet,0.78,Pinnacle Distributors Co.
563,analog scale,,4,230,920,5/6/2025,EMP-031,Closed,South,True,scale,1,Pinnacle Distributors Co.
563,baking accessory,,13,930,12090,4/5/2025,EMP-030,Open,North,True,egg separator,0.66,Pinnacle Distributors Co.
563,baking scale,,7,1000,7000,4/5/2025,EMP-030,Open,North,True,scale,0.99,Pinnacle Distributors Co.
563,balance scale,,4,460,1840,9/1/2025,EMP-026,Cancelled,North,True,scale,1,Pinnacle Distributors Co.
564,bathroom fixture,,2,310,620,5/25/2025,EMP-022,Closed,North,True,toilet,0.68,Pinnacle Distributors Co.
564,bidet toilet,,15,980,14700,3/4/2025,EMP-029,Cancelled,West,True,toilet,0.9,Pinnacle Distributors Co.
564,blinds,,19,500,9500,2/3/2025,EMP-028,Closed,East,True,N,0.55,Pinnacle Distributors Co.
564,body weight monitor,,18,830,14940,9/10/2025,EMP-035,Cancelled,South,True,scale,0.67,Pinnacle Distributors Co.
564,ceramic toilet,,8,730,5840,2/3/2025,EMP-028,Closed,East,True,toilet,0.89,Pinnacle Distributors Co.
565,commode,,20,900,18000,3/23/2025,EMP-020,Cancelled,East,True,toilet,0.66,Pinnacle Distributors Co.
565,compact scale,,8,600,4800,2/3/2025,EMP-028,Closed,East,True,scale,1,Pinnacle Distributors Co.
565,cooking tool,,7,990,6930,4/14/2025,EMP-039,Open,South,True,egg separator,0.72,Pinnacle Distributors Co.
565,cooling unit,,9,250,2250,2/12/2025,EMP-037,Closed,West,True,N,0.58,Pinnacle Distributors Co.
565,diet scale,,7,660,4620,9/1/2025,EMP-026,Cancelled,North,True,scale,1,Pinnacle Distributors Co.
565,digital scale,,19,250,4750,5/6/2025,EMP-031,Closed,South,True,scale,0.99,Pinnacle Distributors Co.
566,eco-friendly toilet,,11,500,5500,3/13/2025,EMP-038,Cancelled,North,True,toilet,0.93,Pinnacle Distributors Co.
566,egg strainer,,15,220,3300,3/4/2025,EMP-029,Cancelled,West,True,egg separator,0.68,Pinnacle Distributors Co.
566,egg tool,,3,150,450,5/6/2025,EMP-031,Closed,South,True,egg separator,0.7,Pinnacle Distributors Co.
566,fitness scale,,17,550,9350,4/5/2025,EMP-030,Open,North,True,scale,1,Pinnacle Distributors Co.
567,floor scale,,8,520,4160,9/10/2025,EMP-035,Cancelled,South,True,scale,1,Pinnacle Distributors Co.
567,flush toilet,,12,750,9000,6/7/2025,EMP-032,Cancelled,East,True,toilet,0.92,Pinnacle Distributors Co.
567,food prep tool,,6,600,3600,5/6/2025,EMP-031,Closed,South,True,egg separator,0.75,Pinnacle Distributors Co.
567,food scale,,15,100,1500,1/2/2025,EMP-027,Open,South,True,scale,1,Pinnacle Distributors Co.
568,gram scale,,12,130,1560,4/24/2025,EMP-021,Open,West,True,scale,1,Pinnacle Distributors Co.
568,handheld separator,,7,430,3010,8/28/2025,EMP-025,Closed,West,True,egg separator,0.77,Pinnacle Distributors Co.
568,health scale,,17,760,12920,2/3/2025,EMP-028,Closed,East,True,scale,1,Pinnacle Distributors Co.
568,household cleaning set,,18,790,14220,9/1/2025,EMP-026,Cancelled,North,True,N,0.58,Pinnacle Distributors Co.
568,kitchen gadget,,2,920,1840,8/19/2025,EMP-016,Closed,East,True,N,0.57,Pinnacle Distributors Co.
568,measuring scale,,14,700,9800,1/2/2025,EMP-027,Open,South,True,scale,0.96,Pinnacle Distributors Co.
569,modern toilet,,1,250,250,8/28/2025,EMP-025,Closed,West,True,toilet,0.85,Pinnacle Distributors Co.
569,natural loofah,,8,780,6240,8/9/2025,EMP-034,Closed,North,True,N,0.53,Pinnacle Distributors Co.
570,personal scale,,8,170,1360,3/23/2025,EMP-020,Cancelled,East,True,scale,1,Pinnacle Distributors Co.
570,portion scale,,19,680,12920,7/8/2025,EMP-033,Open,West,True,scale,0.99,Pinnacle Distributors Co.
571,precision tool,,4,850,3400,7/8/2025,EMP-033,Open,West,True,egg separator,0.65,Pinnacle Distributors Co.
571,restroom toilet,,5,940,4700,7/27/2025,EMP-024,Open,East,True,toilet,0.88,Pinnacle Distributors Co.
571,sieve separator,,16,950,15200,3/4/2025,EMP-029,Cancelled,West,True,egg separator,0.84,Pinnacle Distributors Co.
571,smart scale,,9,120,1080,2/3/2025,EMP-028,Closed,East,True,scale,0.99,Pinnacle Distributors Co.
572,water closet,,16,110,1760,2/12/2025,EMP-037,Closed,West,True,toilet,0.66,Pinnacle Distributors Co.
572,weighing scale,,6,750,4500,9/10/2025,EMP-035,Cancelled,South,True,scale,1,Pinnacle Distributors Co.
572,yolk separator,,20,970,19400,1/2/2025,EMP-027,Open,South,True,egg separator,0.81,Pinnacle Distributors Co.
573,calendar,165706419-0,19,940,17860,8/9/2025,EMP-034,Closed,North,False,N,0.4,Psi Procurement Services
573,sikn,,7,780,5460,9/10/2025,EMP-035,Cancelled,South,True,N,0.11,Psi Procurement Services
573,paperweight,679193403-4,7,790,5530,9/20/2025,EMP-017,Cancelled,West,False,N,0.29,Psi Procurement Services
573,paper,622062581-1,10,670,6700,4/5/2025,EMP-030,Open,North,False,paper,0.97,Psi Procurement Services
573,paper,622062581-1,7,670,4690,1/2/2025,EMP-027,Open,South,False,paper,0.97,Psi Procurement Services
574,television,544603778-2,19,770,14630,4/14/2025,EMP-039,Open,South,False,N,0.24,Psi Procurement Services
574,paper,622062581-1,13,670,8710,4/24/2025,EMP-021,Open,West,False,paper,0.97,Psi Procurement Services
574,closet,594390988-5,17,940,15980,2/22/2025,EMP-019,Closed,South,False,N,0.23,Psi Procurement Services
574,paper,622062581-1,2,670,1340,3/13/2025,EMP-038,Cancelled,North,False,paper,0.97,Psi Procurement Services
574,spoon,522462286-7,3,650,1950,9/10/2025,EMP-035,Cancelled,South,False,N,0.51,Psi Procurement Services
574,paper,622062581-1,13,670,8710,7/8/2025,EMP-033,Open,West,False,paper,0.97,Psi Procurement Services
575,paper,622062581-1,6,670,4020,6/26/2025,EMP-023,Cancelled,South,False,paper,0.97,Psi Procurement Services
575,paper,622062581-1,17,670,11390,3/4/2025,EMP-029,Cancelled,West,False,paper,0.97,Psi Procurement Services
576,notebook,248047095-4,16,930,14880,5/6/2025,EMP-031,Closed,South,False,N,0.59,Psi Procurement Services
576,bathrobe,538526465-2,7,800,5600,6/7/2025,EMP-032,Cancelled,East,False,N,0.11,Psi Procurement Services
576,oster duraceramic air hfryer,,11,1000,11000,8/28/2025,EMP-025,Closed,West,True,N,0.35,Psi Procurement Services
576,notebook,248047095-4,1,930,930,2/3/2025,EMP-028,Closed,East,False,N,0.59,Psi Procurement Services
576,paper,622062581-1,9,670,6030,6/7/2025,EMP-032,Cancelled,East,False,paper,0.97,Psi Procurement Services
577,paper,622062581-1,1,670,670,3/23/2025,EMP-020,Cancelled,East,False,paper,0.97,Psi Procurement Services
577,dresser,389067558-1,3,870,2610,2/12/2025,EMP-037,Closed,West,False,N,0.28,Psi Procurement Services
577,paper,622062581-1,5,670,3350,9/10/2025,EMP-035,Cancelled,South,False,paper,0.97,Psi Procurement Services
577,paper,622062581-1,9,670,6030,8/28/2025,EMP-025,Closed,West,False,paper,0.97,Psi Procurement Services
577,bathrobe,538526465-2,19,800,15200,3/4/2025,EMP-029,Cancelled,West,False,N,0.11,Psi Procurement Services
577,paper,622062581-1,7,670,4690,4/14/2025,EMP-039,Open,South,False,paper,0.97,Psi Procurement Services
577,sponges,510683927-0,3,530,1590,1/11/2025,EMP-036,Open,East,False,N,0.11,Psi Procurement Services
577,paper,622062581-1,1,670,670,7/27/2025,EMP-024,Open,East,False,paper,0.97,Psi Procurement Services
577,paper,622062581-1,9,670,6030,3/13/2025,EMP-038,Cancelled,North,False,paper,0.97,Psi Procurement Services
578,refrigerator,282374831-8,5,580,2900,6/7/2025,EMP-032,Cancelled,East,False,N,0.11,Psi Procurement Services
578,paper,622062581-1,16,670,10720,6/26/2025,EMP-023,Cancelled,South,False,paper,0.97,Psi Procurement Services
578,paper,622062581-1,16,670,10720,9/10/2025,EMP-035,Cancelled,South,False,paper,0.97,Psi Procurement Services
578,closet,594390988-5,3,940,2820,3/4/2025,EMP-029,Cancelled,West,False,N,0.23,Psi Procurement Services
578,hairdyrer,,15,690,10350,9/1/2025,EMP-026,Cancelled,North,True,N,0.11,Psi Procurement Services
578,paper,622062581-1,5,670,3350,5/25/2025,EMP-022,Closed,North,False,paper,0.97,Psi Procurement Services
578,paper,622062581-1,12,670,8040,6/26/2025,EMP-023,Cancelled,South,False,paper,0.97,Psi Procurement Services
579,refrigerator,282374831-8,5,580,2900,9/1/2025,EMP-026,Cancelled,North,False,N,0.11,Psi Procurement Services
579,paper,622062581-1,18,670,12060,8/9/2025,EMP-034,Closed,North,False,paper,0.97,Psi Procurement Services
579,paper,622062581-1,1,670,670,2/12/2025,EMP-037,Closed,West,False,paper,0.97,Psi Procurement Services
579,paper,622062581-1,16,670,10720,8/9/2025,EMP-034,Closed,North,False,paper,0.97,Psi Procurement Services
579,paper,622062581-1,2,670,1340,4/14/2025,EMP-039,Open,South,False,paper,0.97,Psi Procurement Services
580,paper,622062581-1,16,670,10720,7/8/2025,EMP-033,Open,West,False,paper,0.97,Psi Procurement Services
580,paper,622062581-1,5,670,3350,9/1/2025,EMP-026,Cancelled,North,False,paper,0.97,Psi Procurement Services
580,paper,622062581-1,8,670,5360,3/23/2025,EMP-020,Cancelled,East,False,paper,0.97,Psi Procurement Services
580,paper,622062581-1,8,670,5360,9/1/2025,EMP-026,Cancelled,North,False,paper,0.97,Psi Procurement Services
580,calendar,165706419-0,5,940,4700,4/24/2025,EMP-021,Open,West,False,N,0.4,Psi Procurement Services
580,paper,622062581-1,20,670,13400,3/4/2025,EMP-029,Cancelled,West,False,paper,0.97,Psi Procurement Services
581,paper,622062581-1,14,670,9380,8/9/2025,EMP-034,Closed,North,False,paper,0.97,Psi Procurement Services
581,paper,622062581-1,1,670,670,9/10/2025,EMP-035,Cancelled,South,False,paper,0.97,Psi Procurement Services
581,paper,622062581-1,7,670,4690,2/3/2025,EMP-028,Closed,East,False,paper,0.97,Psi Procurement Services
581,paper,622062581-1,11,670,7370,5/6/2025,EMP-031,Closed,South,False,paper,0.97,Psi Procurement Services
581,paper,622062581-1,11,670,7370,6/7/2025,EMP-032,Cancelled,East,False,paper,0.97,Psi Procurement Services
582,paper,622062581-1,14,670,9380,6/7/2025,EMP-032,Cancelled,East,False,paper,0.97,Psi Procurement Services
582,paper,622062581-1,5,670,3350,9/10/2025,EMP-035,Cancelled,South,False,paper,0.97,Psi Procurement Services
582,paper,622062581-1,7,670,4690,4/24/2025,EMP-021,Open,West,False,paper,0.97,Psi Procurement Services
582,paper,622062581-1,10,670,6700,4/24/2025,EMP-021,Open,West,False,paper,0.97,Psi Procurement Services
582,paper,622062581-1,11,670,7370,2/12/2025,EMP-037,Closed,West,False,paper,0.97,Psi Procurement Services
583,paper,622062581-1,7,670,4690,7/8/2025,EMP-033,Open,West,False,paper,0.97,Psi Procurement Services
583,paper,622062581-1,1,670,670,6/7/2025,EMP-032,Cancelled,East,False,paper,0.97,Psi Procurement Services
583,bbamp,,20,590,11800,4/5/2025,EMP-030,Open,North,True,N,0.11,Psi Procurement Services
583,paper,622062581-1,6,670,4020,2/3/2025,EMP-028,Closed,East,False,paper,0.97,Psi Procurement Services
584,hairdryer,444723983-3,15,780,11700,6/7/2025,EMP-032,Cancelled,East,False,N,0.11,Psi Procurement Services
584,paper,622062581-1,9,670,6030,8/9/2025,EMP-034,Closed,North,False,paper,0.97,Psi Procurement Services
